gid_0,country,gid_1,internet_women,internet_men,internet_fm_ratio,mobile_women,mobile_men,mobile_fm_ratio,internet_women_national,internet_men_national,internet_fm_ratio_national,mobile_women_national,mobile_men_national,mobile_fm_ratio_national
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.9_1,0.094851,0.34315,0.1339,0.38938,0.73588,0.32848,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.10_1,0.099453,0.35131,0.11916,0.42777,0.71004,0.37435,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.11_1,0.11128,0.35159,0.14824,0.40499,0.79293,0.32284,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.12_1,0.17211,0.42543,0.22374,0.4778,0.78794,0.37421,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.13_1,0.18158,0.4398,0.22186,0.50094,0.82867,0.41992,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.14_1,0.30787,0.55122,0.30371,0.51004,0.86164,0.4205,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.15_1,0.12486,0.37791,0.16147,0.41116,0.8165,0.33695,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.16_1,0.2451,0.49906,0.28108,0.50367,0.84141,0.41916,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.17_1,0.25449,0.47618,0.21488,0.43016,0.80837,0.29701,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.18_1,0.11316,0.37489,0.10323,0.40129,0.74687,0.30385,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.18_1,0.11316,0.37489,0.10323,0.40129,0.74687,0.30385,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.18_1,0.11316,0.37489,0.10323,0.40129,0.74687,0.30385,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
AFG,Afghanistan,AFG.18_1,0.11316,0.37489,0.10323,0.40129,0.74687,0.30385,0.17345,0.41991,0.20636,0.45474,0.78497,0.36594
